0,0
4.99971E-05,4.99988E-07
0.000199953,3.9996E-06
0.000449764,1.3497E-05
0.000799254,3.19872E-05
0.001248178,6.24609E-05
0.001796222,0.000107903
0.002443002,0.00017129
0.003188065,0.000255591
0.004030887,0.000363762
0.004970876,0.000498751
0.006007373,0.000663489
0.007139648,0.000860894
0.008366905,0.001093867
0.009688277,0.00136529
0.011102833,0.001678029
0.012609574,0.002034926
0.014207434,0.002438803
0.015895281,0.002892457
0.017671917,0.00339866
0.019536081,0.00396016
0.021486445,0.004579673
0.023521618,0.005259891
0.025640146,0.00600347
0.027840513,0.006813039
0.030121141,0.00769119
0.032480388,0.008640483
0.034916556,0.009663441
0.037427883,0.01076255
0.040012551,0.011940257
0.042668682,0.01319897
0.045394342,0.014541056
0.048187539,0.01596884
0.051046228,0.017484602
0.053968306,0.01909058
0.056951619,0.020788964
0.059993959,0.022581897
0.063093066,0.024471476
0.06624663,0.026459747
0.069452291,0.028548706
0.072707639,0.030740297
0.076010219,0.033036413
0.079357527,0.035438893
0.082747016,0.037949521
0.086176091,0.040570026
0.089642118,0.043302079
0.093142419,0.046147297
0.096674276,0.049107235
0.10023493,0.052183391
0.103821585,0.055377203
0.107431409,0.058690046
0.111061532,0.062123236
0.114709051,0.065678024
0.11837103,0.0693556
0.122044499,0.073157088
0.125726461,0.077083549
0.129413888,0.081135977
0.133103723,0.085315301
0.136792885,0.089622382
0.140478267,0.094058017
0.144156738,0.09862293
0.147825145,0.103317782
0.151480314,0.108143161
0.155119054,0.113099587
0.158738153,0.118187511
0.162334384,0.123407313
0.165904506,0.128759302
0.169445262,0.134243716
0.172953386,0.139860723
0.176425599,0.145610417
0.179858616,0.151492822
0.183249141,0.15750789
0.186593875,0.163655498
0.189889512,0.169935453
0.193132746,0.176347489
0.196320268,0.182891267
0.199448768,0.189566373
0.20251494,0.196372323
0.205515479,0.203308559
0.208447087,0.210374449
0.21130647,0.217569289
0.214090344,0.224892303
0.216795432,0.232342639
0.219418469,0.239919376
0.221956202,0.247621519
0.224405393,0.255448
0.226762818,0.26339768
0.229025271,0.271469348
0.231189564,0.27966172
0.233252527,0.287973444
0.235211016,0.296403094
0.237061904,0.304949175
0.238802094,0.313610122
0.240428512,0.322384299
0.241938111,0.331270003
0.243327873,0.340265461
0.244594812,0.349368831
0.245735971,0.358578206
0.246748429,0.36789161
0.247629297,0.377307001
0.248375724,0.386822271
0.248984894,0.396435249
0.249454032,0.406143696
0.249780402,0.415945314
0.249961308,0.425837737
0.2499941,0.435818542
0.249876169,0.445885242
0.249604954,0.456035288
0.249177937,0.466266076
0.248592652,0.476574941
0.24784668,0.486959158
0.246937652,0.49741595
0.245863252,0.50794248
0.244621216,0.518535858
0.243209334,0.529193142
0.241625452,0.539911334
0.23986747,0.550687387
0.237933348,0.561518201
0.235821103,0.57240063
0.233528812,0.583331475
0.231054612,0.594307496
0.228396704,0.605325401
0.225553347,0.616381857
0.222522869,0.627473487
0.219303658,0.638596871
0.21589417,0.649748547
0.212292927,0.660925017
0.208498517,0.67212274
0.204509598,0.683338142
0.200324896,0.69456761
0.195943205,0.7058075
0.191363393,0.71705413
0.186584397,0.728303793
0.181605225,0.739552745
0.176424961,0.750797219
0.171042758,0.762033418
0.165457847,0.773257518
0.15966953,0.784465672
0.153677186,0.795654011
0.147480271,0.806818642
0.141078313,0.817955655
0.134470921,0.829061119
0.127657778,0.840131087
0.120638646,0.851161597
0.113413365,0.862148673
0.105981852,0.873088326
0.098344104,0.883976557
0.090500195,0.894809357
0.082450281,0.905582711
0.074194595,0.916292595
0.06573345,0.926934983
0.05706724,0.937505845
0.048196437,0.948001151
0.039121594,0.958416869
0.029843345,0.968748972
0.020362403,0.978993433
0.010679561,0.989146232
0.000795693,0.999203356
-0.009288248,1.0091608
-0.019571229,1.019014567
-0.030052134,1.028760675
-0.040729773,1.038395151
-0.05160287,1.04791404
-0.062670075,1.057313402
-0.073929957,1.066589315
-0.085381004,1.075737876
-0.097021628,1.084755202
-0.108850164,1.093637436
-0.120864864,1.102380742
-0.133063909,1.110981311
-0.145445398,1.119435361
-0.158007356,1.127739139
-0.170747731,1.135888922
-0.183664396,1.143881019
-0.196755148,1.151711773
-0.210017712,1.159377561
-0.223449736,1.166874796
-0.237048798,1.174199932
-0.2508124,1.181349458
-0.264737976,1.188319907
-0.278822887,1.195107853
-0.293064423,1.201709913
-0.307459806,1.208122752
-0.32200619,1.214343078
-0.336700659,1.22036765
-0.351540231,1.226193273
-0.366521859,1.231816807
-0.381642429,1.237235159
-0.396898765,1.242445293
-0.412287627,1.247444227
-0.427805711,1.252229033
-0.443449655,1.256796843
-0.459216035,1.261144845
-0.475101369,1.265270287
-0.491102116,1.26917048
-0.507214679,1.272842795
-0.523435407,1.276284665
-0.539760591,1.279493591
-0.556186472,1.282467136
-0.572709238,1.285202931
-0.589325026,1.287698674
-0.606029924,1.289952134
-0.622819972,1.291961145
-0.639691163,1.293723616
-0.656639444,1.295237525
-0.673660718,1.296500924
-0.690750847,1.297511938
-0.707905648,1.298268765
-0.725120902,1.29876968
-0.74239235,1.299013034
-0.759715694,1.298997253
-0.777086603,1.298720843
-0.79450071,1.298182386
-0.811953617,1.297380545
-0.829440893,1.296314062
-0.846958079,1.294981759
-0.864500687,1.29338254
-0.882064203,1.29151539
-0.899644086,1.289379376
-0.917235774,1.286973649
-0.934834682,1.284297441
-0.952436205,1.28135007
-0.970035719,1.278130938
-0.987628584,1.274639529
-1.005210142,1.270875417
-1.022775723,1.266838256
-1.040320645,1.262527789
-1.057840215,1.257943843
-1.075329731,1.253086334
-1.092784484,1.247955262
-1.110199758,1.242550714
-1.127570835,1.236872865
-1.144892993,1.230921975
-1.162161511,1.224698393
-1.179371668,1.218202554
-1.196518745,1.211434982
-1.213598029,1.204396284
-1.230604813,1.197087158
-1.247534396,1.189508388
-1.264382087,1.181660845
-1.281143207,1.173545485
-1.297813089,1.165163353
-1.314387081,1.15651558
-1.330860546,1.147603382
-1.347228865,1.138428062
-1.363487439,1.128991008
-1.379631689,1.119293695
-1.395657059,1.10933768
-1.411559019,1.099124608
-1.427333061,1.088656204
-1.442974708,1.077934281
-1.458479511,1.066960733
-1.473843052,1.055737537
-1.489060943,1.044266752
-1.504128834,1.032550519
-1.519042407,1.020591059
-1.533797382,1.008390674
-1.548389518,0.995951746
-1.562814613,0.983276736
-1.577068509,0.970368181
-1.591147089,0.9572287
-1.60504628,0.943860983
-1.618762057,0.930267801
-1.632290441,0.916451996
-1.645627503,0.902416486
-1.658769364,0.888164262
-1.671712196,0.873698388
-1.684452225,0.859021998
-1.696985732,0.844138296
-1.709309052,0.829050558
-1.72141858,0.813762124
-1.733310767,0.798276405
-1.744982125,0.782596876
-1.756429226,0.766727078
-1.767648707,0.750670615
-1.778637266,0.734431155
-1.789391666,0.718012425
-1.799908736,0.701418215
-1.810185374,0.684652373
-1.820218544,0.667718803
-1.83000528,0.650621469
-1.839542686,0.633364387
-1.848827939,0.615951629
-1.857858287,0.598387317
-1.866631052,0.580675627
-1.87514363,0.562820784
-1.883393493,0.544827059
-1.891378189,0.526698773
-1.899095344,0.508440291
-1.906542662,0.490056023
-1.913717924,0.471550419
-1.920618993,0.452927973
-1.927243811,0.434193218
-1.933590404,0.415350723
-1.939656877,0.396405097
-1.945441418,0.37736098
-1.950942301,0.358223048
-1.956157881,0.338996008
-1.961086599,0.319684598
-1.965726982,0.300293583
-1.97007764,0.280827757
-1.974137272,0.261291938
-1.977904663,0.241690968
-1.981378684,0.222029711
-1.984558295,0.202313052
-1.987442544,0.182545894
-1.990030565,0.162733159
-1.992321583,0.142879783
-1.994314912,0.122990715
-1.996009953,0.103070918
-1.997406199,0.083125364
-1.99850323,0.063159035
-1.999300717,0.043176918
-1.999798422,0.023184009
-1.999996195,0.003185304
-1.999893977,-0.016814198
-1.999491797,-0.036809496
-1.998789778,-0.056795592
-1.997788129,-0.076767492
-1.996487152,-0.096720204
-1.994887235,-0.116648746
-1.99298886,-0.136548141
-1.990792594,-0.156413424
-1.988299098,-0.176239641
-1.985509117,-0.196021851
-1.982423489,-0.215755129
-1.979043138,-0.235434564
-1.975369076,-0.255055266
-1.971402404,-0.274612365
-1.967144309,-0.29410101
-1.962596066,-0.313516376
-1.957759036,-0.332853661
-1.952634665,-0.352108091
-1.947224485,-0.371274919
-1.941530114,-0.390349428
-1.935553253,-0.409326932
-1.929295685,-0.428202779
-1.922759279,-0.44697235
-1.915945985,-0.465631064
-1.908857834,-0.484174375
-1.901496938,-0.502597778
-1.893865489,-0.520896807
-1.885965759,-0.53906704
-1.877800097,-0.557104098
-1.869370931,-0.575003645
-1.860680765,-0.592761395
-1.851732178,-0.610373106
-1.842527825,-0.627834589
-1.833070434,-0.645141703
-1.823362806,-0.662290361
-1.813407814,-0.679276527
-1.803208402,-0.696096222
-1.792767583,-0.712745523
-1.782088439,-0.729220562
-1.771174119,-0.745517533
-1.760027839,-0.761632687
-1.74865288,-0.777562338
-1.737052585,-0.793302861
-1.725230363,-0.808850695
-1.713189683,-0.824202343
-1.700934074,-0.839354375
-1.688467123,-0.854303428
-1.675792476,-0.869046204
-1.662913836,-0.883579477
-1.649834959,-0.897900091
-1.636559656,-0.912004959
-1.62309179,-0.925891067
-1.609435274,-0.939555474
-1.595594071,-0.952995312
-1.581572193,-0.96620779
-1.567373695,-0.979190189
-1.553002683,-0.991939869
-1.5384633,-1.004454267
-1.523759736,-1.016730898
-1.508896219,-1.028767354
-1.493877016,-1.040561307
-1.478706434,-1.052110511
-1.463388813,-1.0634128
-1.447928528,-1.074466087
-1.432329988,-1.085268369
-1.416597633,-1.095817727
-1.400735932,-1.106112322
-1.384749381,-1.1161504
-1.368642504,-1.125930291
-1.35241985,-1.135450409
-1.33608599,-1.144709254
-1.319645517,-1.15370541
-1.303103044,-1.162437547
-1.286463202,-1.17090442
-1.269730638,-1.179104873
-1.252910014,-1.187037832
-1.236006008,-1.194702313
-1.219023306,-1.202097418
-1.201966604,-1.209222335
-1.18484061,-1.21607634
-1.167650034,-1.222658795
-1.150399593,-1.22896915
-1.133094009,-1.235006943
-1.115738001,-1.240771796
-1.098336293,-1.246263422
-1.080893604,-1.251481619
-1.06341465,-1.25642627
-1.045904142,-1.261097349
-1.028366786,-1.265494913
-1.010807276,-1.269619106
-0.9932303,-1.27347016
-0.975640531,-1.27704839
-0.95804263,-1.280354199
-0.940441244,-1.283388073
-0.922841003,-1.286150585
-0.905246516,-1.288642389
-0.887662376,-1.290864227
-0.870093153,-1.292816921
-0.852543395,-1.294501378
-0.835017622,-1.295918587
-0.817520334,-1.297069618
-0.800055997,-1.297955623
-0.782629052,-1.298577834
-0.765243907,-1.298937564
-0.74790494,-1.299036205
-0.730616494,-1.298875226
-0.713382877,-1.298456177
-0.696208359,-1.297780682
-0.679097175,-1.296850443
-0.662053517,-1.295667237
-0.645081539,-1.294232915
-0.62818535,-1.292549402
-0.611369019,-1.290618698
-0.594636566,-1.288442871
-0.577991966,-1.286024064
-0.561439148,-1.283364486
-0.54498199,-1.280466417
-0.52862432,-1.277332207
-0.512369915,-1.273964268
-0.496222499,-1.270365081
-0.480185742,-1.266537193
-0.464263259,-1.26248321
-0.448458608,-1.258205804
-0.43277529,-1.253707708
-0.417216747,-1.248991713
-0.401786363,-1.24406067
-0.386487459,-1.238917489
-0.371323295,-1.233565133
-0.356297069,-1.228006624
-0.341411914,-1.222245034
-0.326670898,-1.216283489
-0.312077025,-1.210125167
-0.297633231,-1.203773294
-0.283342385,-1.197231147
-0.269207287,-1.190502046
-0.255230668,-1.18358936
-0.24141519,-1.176496501
-0.227763443,-1.169226924
-0.214277946,-1.161784124
-0.200961146,-1.154171638
-0.187815415,-1.14639304
-0.174843056,-1.13845194
-0.162046292,-1.130351986
-0.149427277,-1.122096858
-0.136988085,-1.113690268
-0.124730716,-1.105135961
-0.112657095,-1.096437709
-0.100769067,-1.087599312
-0.089068403,-1.078624599
-0.077556793,-1.06951742
-0.066235852,-1.060281651
-0.055107114,-1.050921186
-0.044172037,-1.041439943
-0.033431997,-1.031841856
-0.022888293,-1.022130876
-0.012542142,-1.01231097
-0.002394685,-1.002386118
0.00755302,-0.992360311
0.017299993,-0.982237552
0.026845337,-0.972021851
0.036188231,-0.961717229
0.045327937,-0.951327707
0.054263797,-0.940857315
0.062995231,-0.930310082
0.071521742,-0.91969004
0.079842911,-0.909001218
0.087958399,-0.898247645
0.095867948,-0.887433344
0.103571376,-0.876562335
0.111068585,-0.865638626
0.118359552,-0.854666223
0.125444335,-0.843649116
0.13232307,-0.832591285
0.138995969,-0.821496698
0.145463325,-0.810369308
0.151725505,-0.799213048
0.157782956,-0.788031837
0.163636198,-0.776829574
0.169285828,-0.765610134
0.174732519,-0.754377374
0.179977019,-0.743135123
0.185020149,-0.731887186
0.189862803,-0.720637342
0.19450595,-0.709389342
0.198950628,-0.698146904
0.20319795,-0.686913719
0.207249097,-0.675693443
0.211105322,-0.664489699
0.214767944,-0.653306073
0.218238355,-0.642146118
0.22151801,-0.631013344
0.224608434,-0.619911227
0.227511216,-0.608843198
0.23022801,-0.597812649
0.232760534,-0.586822928
0.235110569,-0.575877339
0.237279958,-0.564979139
0.239270605,-0.554131539
0.241084475,-0.543337705
0.242723588,-0.532600749
0.244190026,-0.521923737
0.245485926,-0.51130968
0.246613481,-0.50076154
0.247574935,-0.490282225
0.248372591,-0.479874586
0.2490088,-0.469541421
0.249485964,-0.459285471
0.249806537,-0.44910942
0.249973017,-0.439015893
0.249987954,-0.429007455
0.249853941,-0.419086613
0.249573616,-0.409255812
0.249149659,-0.399517434
0.248584794,-0.389873801
0.247881784,-0.380327169
0.247043432,-0.370879731
0.246072577,-0.361533617
0.244972097,-0.352290888
0.243744904,-0.343153542
0.242393942,-0.334123507
0.240922189,-0.325202648
0.239332652,-0.316392757
0.23762837,-0.307695563
0.235812407,-0.29911272
0.233887855,-0.290645817
0.231857829,-0.282296373
0.22972547,-0.274065832
0.227493939,-0.265955574
0.225166418,-0.257966902
0.222746109,-0.250101051
0.220236228,-0.242359184
0.21764001,-0.23474239
0.214960704,-0.227251687
0.212201572,-0.219888022
0.209365884,-0.212652267
0.206456925,-0.205545222
0.203477985,-0.198567616
0.200432361,-0.191720101
0.197323355,-0.185003261
0.194154275,-0.178417603
0.190928428,-0.171963563
0.187649123,-0.165641504
0.184319669,-0.159451714
0.180943371,-0.153394412
0.177523532,-0.147469741
0.174063447,-0.141677773
0.170566405,-0.136018509
0.167035688,-0.130491874
0.163474566,-0.125097726
0.159886299,-0.119835849
0.156274134,-0.114705956
0.152641301,-0.109707689
0.148991017,-0.10484062
0.145326481,-0.100104253
0.141650873,-0.095498018
0.137967352,-0.09102128
0.134279055,-0.086673333
0.130589099,-0.082453405
0.126900572,-0.078360654
0.123216539,-0.074394174
0.119540038,-0.07055299
0.115874075,-0.066836063
0.11222163,-0.06324229
0.108585649,-0.0597705
0.104969047,-0.056419462
0.101374702,-0.053187882
0.09780546,-0.050074402
0.09426413,-0.047077604
0.090753481,-0.044196011
0.087276244,-0.041428084
0.08383511,-0.038772226
0.080432728,-0.036226784
0.077071706,-0.033790046
0.073754605,-0.031460247
0.070483943,-0.029235564
0.067262191,-0.027114122
0.064091774,-0.025093994
0.060975068,-0.023173198
0.057914398,-0.021349705
0.054912041,-0.019621435
0.051970221,-0.017986259
0.04909111,-0.016442001
0.046276827,-0.014986438
0.043529436,-0.013617305
0.040850945,-0.01233229
0.038243307,-0.011129039
0.035708419,-0.010005158
0.033248117,-0.008958212
0.03086418,-0.007985727
0.028558329,-0.00708519
0.026332223,-0.006254056
0.024187458,-0.005489741
0.022125573,-0.004789628
0.020148041,-0.004151068
0.018256273,-0.003571383
0.016451616,-0.003047863
0.014735354,-0.00257777
0.013108705,-0.002158341
0.011572821,-0.001786784
0.010128789,-0.001460287
0.008777631,-0.001176013
0.007520298,-0.000931105
0.006357679,-0.000722685
0.005290592,-0.000547857
0.004319786,-0.00040371
0.003445946,-0.000287315
0.002669684,-0.000195731
0.001991545,-0.000126004
0.001412006,-7.51688E-05
0.000931471,-4.02509E-05
0.000550279,-1.82679E-05
0.000268695,-6.23089E-06
8.69173E-05,-1.1461E-06
5.07306E-06,-1.61593E-08
2.32194E-05,1.58235E-07
0.000141344,2.37687E-06
